thrustScaleB,thrustScaleS,ignitionDelay,boosterMotorBurnout,sustainerMotorBurnout,throatRadiusB,throatRadiusS,massB,massSC,massS,massBR,massSR,massNR,inertiaIB,inertiaZB,inertiaISC,inertiaZSC,inertiaIS,inertiaZS,inertiaIBR,inertiaZBR,inertiaISR,inertiaZSR,inertiaINR,inertiaZNR,distanceToCMBoosterNC,distanceToCMBoosterFins1,distanceToCMBoosterFins2,distanceToCMSustainerCoastNC,distanceToCMSustainerCoastFins2,distanceToCMSustainerNC,distanceToCMSustainerFins2,finSpan1,finRoot1,finTip1,finSpan2,finRoot2,finTip2,boosterParachute,sustainerParachute,noseConeParachute,heading,inclination,ensembleMember,chuteFailure
1.025789745705196,1.0752937214790448,12.732067708987698,8.91,8.91,0.02026626784439278,0.02026626784439278,82.62473566069207,54.29137371853463,30.89826029006832,26.55223441217621,24.382013168869005,7.147708568,99.40439667984903,0.22775141857470033,10.360084920164438,0.1528910337044409,7.508894389074012,0.09284859459168368,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.850955593937557,-1.8044346510634373,0.25573958130740393,1.1272443404390704,-0.4381724208075022,1.0361791464837233,-0.6019163486919734,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-9.783868411508442,91.26159734698291,8,75
0.9772962302911912,1.0279882995337033,11.678375485433167,8.91,8.91,0.02026626784439278,0.02026626784439278,84.48625237126546,57.38757139162018,32.501066133707,27.102951116730623,24.476388332782964,7.147708568,98.79370015464141,0.22871967951882874,11.559072139149263,0.15365762866079094,10.003392962101294,0.08685542242665882,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8610711222334984,-1.7996139270206577,0.2762444748052556,1.13339229798349,-0.4512191004424841,1.067112425154436,-0.40280253013381295,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,6.970695322520649,90.9438782288387,8,0
1.0619905906388134,0.9686156118932274,8.752234484264797,8.91,8.91,0.02026626784439278,0.02026626784439278,78.81168628130015,53.955418752685446,30.08545835623438,29.3075044228144,24.519701889265473,7.147708568,82.540440302986,0.22412096668970188,10.06338924684656,0.1553875182878086,7.910274987243573,0.08176337291861045,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8405486284270418,-1.8216801865712264,0.2682083261246162,1.1310489622226259,-0.44179281430796785,1.058847938241985,-0.5559924993638422,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-9.367446485831021,90.96753314242802,3,1
1.0103362190632392,1.001766213968631,11.465078041185059,8.91,8.91,0.02026626784439278,0.02026626784439278,83.08509578367702,53.85350336722505,32.70018300812851,27.06864371912551,24.183427103837627,7.147708568,105.32524762699815,0.2261413303365856,11.471883210947517,0.15270592296453694,9.174241069059414,0.0885571469165674,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8662499457149255,-1.8311139273455175,0.27073178913740026,1.1256797717133453,-0.43409975801931616,1.0305678365009054,-0.5167350266829264,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,1.8046463652399956,89.12683849279564,1,8
0.9703972047289976,0.948856929414088,14.42838346745516,8.91,8.91,0.02026626784439278,0.02026626784439278,82.03168533927297,50.697883300663335,33.74831277465315,27.63875498153002,24.079507533367888,7.147708568,114.88591353574134,0.2154109338524574,11.04744298352945,0.1547457089410845,10.267554594979076,0.10219971131420887,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8326304837791627,-1.8199600419274327,0.2766310266358299,1.1105488168248991,-0.4397951092549302,1.062955020019707,-0.525693826600347,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-6.1983828750430625,90.913365594146,8,34
0.9745089879762295,0.9436182790864273,9.256548020493561,8.91,8.91,0.02026626784439278,0.02026626784439278,84.64382735498836,55.07776147985149,32.439554590779174,27.412404348095542,24.4048712350632,7.147708568,101.37962901095156,0.23086517249444682,11.010498058966606,0.1580143441471655,11.552757131913191,0.09846664183213485,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.855811121627589,-1.8307903922702973,0.26276855627875834,1.1046390564469584,-0.43699509208991905,1.0371289350092434,-0.5607803101793797,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-3.043108414237152,89.86218203944284,7,67
0.9536728077838278,1.0195228322217864,12.057885189261894,8.91,8.91,0.02026626784439278,0.02026626784439278,78.26824814615311,52.57338987330995,29.39432689833145,26.427649727196304,23.93742779741682,7.147708568,94.35736397048055,0.21662682735580757,10.105012803367282,0.1514978154263475,10.394240734805337,0.09691539102271042,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8320894055382861,-1.8148228818190764,0.24450043474627622,1.1314308618677846,-0.4363165700594359,1.0413130054313984,-0.6179333983328821,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-5.778669489745295,91.6287965884686,8,81
1.0005337985805023,1.0040922112748791,10.9827213419349,8.91,8.91,0.02026626784439278,0.02026626784439278,79.16066666321996,53.32921930830087,32.07310914175186,26.76478947336043,24.976944495279426,7.147708568,85.61874663009476,0.2298836521127947,12.244022156932942,0.16223031562291007,9.653042935163088,0.09427462531384771,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8582552694206165,-1.826840677397903,0.28099505830623406,1.135638986383775,-0.4417928718131969,1.035327316356483,-0.4641777123078478,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,1.4359580042565714,91.1801013559568,4,47
0.9721508655279537,0.9808381670625614,13.4187709083782,8.91,8.91,0.02026626784439278,0.02026626784439278,77.12491881262078,53.407566587067144,32.259080151342815,26.752946931255995,24.66466986566027,7.147708568,115.22496650043688,0.24028173441968015,11.226436726500625,0.15561601731636568,8.153462536732428,0.10156848817655759,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8336959580922876,-1.8208743832227305,0.26819784707013633,1.1382328827191355,-0.4297546636041194,1.027626709574793,-0.4646199179826359,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,2.8775510752903486,90.82348423994362,9,45
1.0175145669512382,0.9840881913907994,10.790245347485607,8.91,8.91,0.02026626784439278,0.02026626784439278,80.15992523912965,55.003282163933946,33.13986667855438,27.30774409331895,24.905792145790834,7.147708568,79.52368540757688,0.23409802778825678,11.401208693027947,0.15151919353099125,11.898331602986245,0.10049146791900096,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8503189510407858,-1.8067929895401205,0.2847702242534376,1.135856104662596,-0.42643146903658524,1.0387896341004295,-0.35173045512265594,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-7.449937569055887,89.06790425857947,5,54
0.946359656144557,0.9852044150043822,7.350843258964211,8.91,8.91,0.02026626784439278,0.02026626784439278,71.59502764921459,52.107730524297565,30.50011519089885,26.86707078567359,24.311765817698113,7.147708568,93.08010466896512,0.24877459453713643,11.57465568880667,0.14812167672057566,10.051239100804436,0.08653542851931692,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8478507373951483,-1.821830717459029,0.25946770647181056,1.1325734219586117,-0.45311778996200924,1.0279232856800813,-0.44876153151023995,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-4.7382030498578676,89.38607742182087,8,10
0.9409840233464566,0.9716406291188042,9.819321245852606,8.91,8.91,0.02026626784439278,0.02026626784439278,77.61855236389337,55.65990608765045,30.56065131944429,26.675249123764278,24.396933340820414,7.147708568,89.48782011421162,0.22956660714239238,11.027880553457303,0.14772193884771911,10.59588975856845,0.08790313263366373,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.846174657375966,-1.831250485713107,0.25601078847977915,1.1294806899313246,-0.42675164739662075,1.027396269521373,-0.6310006830981426,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,13.546540367527554,89.90582878771792,5,59
0.9058049819234587,0.9700290386989214,15.782596701307908,8.91,8.91,0.02026626784439278,0.02026626784439278,77.44989480340979,53.64642286585951,31.739809768867563,26.08673502098406,24.33336281910823,7.147708568,103.72356797541886,0.25106619915184536,10.498331447037625,0.15334248277303325,9.135190150100803,0.09222509262425405,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8336463588639782,-1.8213346961446488,0.2696484618376399,1.1332245577387003,-0.4504060935478401,1.0318686510728792,-0.4719293513086239,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,2.5406063467133584,90.51259015972495,6,66
1.0091920732284434,1.0037604066530437,13.46898104247962,8.91,8.91,0.02026626784439278,0.02026626784439278,79.59315020840413,55.972480075296986,33.6886919044381,28.678495946910637,25.11668747805103,7.147708568,83.87456542167708,0.22212255331510866,10.060865228936592,0.15644346022532127,10.49457121795021,0.08793050777108391,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.863302063908798,-1.807765305277304,0.27279654332501074,1.1258985331644733,-0.4402358489267931,1.044716752575875,-0.5164484360848163,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,6.820969423944176,91.43509388179355,2,18
0.9599424265713121,1.0134018003784537,15.711204055131656,8.91,8.91,0.02026626784439278,0.02026626784439278,77.38892296614914,55.620919686525255,34.25144521576217,26.05100279559818,24.495917833076533,7.147708568,115.455093346511,0.23505063351826386,9.871759079102546,0.14661786395289067,8.382001858678839,0.09349890990521767,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8252555123126486,-1.807057978863502,0.25892125209533573,1.1411301694902867,-0.4343351940108444,1.032501568681474,-0.5792305217588211,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,2.810629253967292,90.00416990513737,0,90
0.9926198028550237,1.0620888254008827,8.40654268068674,8.91,8.91,0.02026626784439278,0.02026626784439278,76.57448996791744,53.55170782947218,31.714513756674936,26.61444133082577,25.216230543490877,7.147708568,106.7542403664205,0.2507664633069072,9.436290123075224,0.15359334074580538,9.776364160436374,0.08899910881588009,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8413238602334536,-1.7997445254465545,0.2830851302158109,1.147692688214139,-0.4392970236870488,1.0497702750249307,-0.6937516916416532,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-2.45778962757153,90.8882806927271,8,65
0.9185342130989052,1.066364632846131,16.008386495770594,8.91,8.91,0.02026626784439278,0.02026626784439278,83.0909065292392,51.46220801764843,30.660330829104108,25.763419051966757,24.279953179158433,7.147708568,79.49735625231841,0.248548097947702,9.377493556770457,0.15372767094519388,8.694062511894026,0.08998387191233145,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8303170509414333,-1.818346551324121,0.2642081932035255,1.1063467877231936,-0.4346952138724974,1.0239522581367746,-0.5999721821342769,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,5.892261336011403,91.4566141192219,5,28
1.0172566176443958,0.9787693305970344,17.050737816974404,8.91,8.91,0.02026626784439278,0.02026626784439278,77.94475259269203,55.73817667854044,34.46369826359164,27.063767266529016,24.431892068032177,7.147708568,80.74738760459722,0.22934525711427006,11.410974817609356,0.15220153850865362,8.9342518695061,0.08592567463946539,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8341883101128236,-1.797236709837578,0.28865592550441205,1.1332240028115352,-0.43588794995060953,1.041925416116654,-0.39527369773754384,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-7.051839006613115,91.94981000864797,1,23
0.9917692106342378,0.9906862545810592,12.01816672225167,8.91,8.91,0.02026626784439278,0.02026626784439278,73.9577408914579,54.09141708509185,29.301393915203683,24.133609177805546,24.120834090355867,7.147708568,96.53240459919988,0.22839426337684818,10.80004124231902,0.15433807841476624,9.502730970531875,0.09171450353165814,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8176241295628988,-1.8317482050910625,0.28717209542276784,1.144861018987578,-0.4541456331723125,1.0193136140830676,-0.620976582594199,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,3.867783086701749,89.58796608738287,8,18
0.9479851705717017,0.9842469674045842,9.718412968099138,8.91,8.91,0.02026626784439278,0.02026626784439278,71.79849363096942,51.54519430210528,32.29697077657164,27.18719164103863,25.58880870724918,7.147708568,99.39489368698494,0.23786207550359398,12.232148342264626,0.148113587317646,8.242838355684347,0.09558136906845244,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8508608674116485,-1.8076865638080495,0.25188699162357886,1.1463813248140418,-0.4570043060929946,1.039043695533805,-0.549871476223422,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,9.258500965997769,90.38213845201912,4,9
0.9525391141564772,0.9984090113904085,11.968361743429028,8.91,8.91,0.02026626784439278,0.02026626784439278,80.73971113163667,52.93426652946087,28.668151490075026,24.497592445549824,25.243133120663764,7.147708568,97.47297171622752,0.22956968948310727,9.051873246785846,0.1507847783433034,9.680575063688256,0.09642221020098374,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8554070495842834,-1.8079246712527466,0.26849521134706705,1.1185348469695129,-0.44801112735198434,1.0540376508629685,-0.5590240497731628,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,0.5714033665637203,90.0701934572557,9,83
1.0843300691766173,0.9243173301646294,12.064154630566133,8.91,8.91,0.02026626784439278,0.02026626784439278,82.18000120965948,51.395901641118186,34.33711617922134,25.753438465950534,24.942262932322702,7.147708568,103.39782160609994,0.24557474713964977,11.574195776953994,0.16160956560990225,8.618457325355784,0.08456208339159578,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8353523882618752,-1.8222784670420233,0.2789117985263513,1.10901718580601,-0.4223310573769781,1.057768017026648,-0.5311571308437524,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-2.9382237465656367,91.42353836643656,9,69
0.9540721132432141,0.97824443685302,9.486156699451376,8.91,8.91,0.02026626784439278,0.02026626784439278,78.25726013984482,58.55705659526852,31.167917113987528,28.355194368018623,24.74821287804213,7.147708568,95.64714847306236,0.24353672865634243,10.309039049752233,0.15720636118852682,9.574438833672822,0.0921807061544416,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.8207392863040854,-1.8250812076106788,0.26818516658523045,1.116489507665788,-0.4398306643968649,1.0505389967237608,-0.6529104415320435,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,-0.16665550471097607,91.15885984285728,9,92
0.9380592868973504,0.9690923597410684,8.35468412988256,8.91,8.91,0.02026626784439278,0.02026626784439278,86.21606559849266,52.62367617195165,33.029309637762815,26.136311304411297,23.606374140776015,7.147708568,97.06046763715987,0.2250494348993743,10.721149501354422,0.14982429752503898,9.47704583879515,0.09601893260032582,0.9154010927295493,0.0774701832673881,-2.1421183731545974,0.07104579178135803,0.6772020575353664,0.020751370468788954,1.836202142460085,-1.8293122898359977,0.2637033202221882,1.1436057396147619,-0.46009843080330115,1.0489536445052015,-0.5771447988981868,7.7,20.0,8.0,7.2,20.0,5.0,4.0,4.0,3.0,3.943847905987985,88.97694668328212,4,68
