apogeeAltitude,apogeeX,apogeeY,impactX,impactY,impactVelocity,deploymentWind
31810.59101254787,4031.6917716940106,-11335.668882018972,318.5323164079686,-15683.066915886657,-20.649778469608023,153.49120439925062
36388.53889657448,4672.815466802754,-12426.307199917446,1297.5267385456632,-17303.654669166343,-20.75789737808593,156.37438878772326
41660.45621979512,2027.010892785042,-12833.329562967638,-2485.8530812323725,-17357.692609676684,-20.611455581670697,142.05140837616216
30258.259543580505,394.99202053971305,-14450.994300753446,-2870.726245468573,-18807.024283408053,-20.81728797886678,189.83923978623963
41424.43743719996,4240.63682179932,-11987.1163207684,-34.61395563797116,-16673.927468767295,-20.614234215221384,139.04521901632538
36014.91649275822,6327.821130694344,-14318.194312224266,2843.6426901299137,-19269.266836322688,-20.63949447020503,184.37718310692176
34404.48534249482,2317.8049562038764,-15809.208353536636,-1084.8220232684475,-20964.639199685575,-20.899158185875553,193.57803082869907
29423.569533791677,8001.996806370314,-15658.005225120458,5236.6789649272705,-19772.10839934272,-20.863536269614592,232.69614189639154
32670.113107979287,6681.4967920471345,-14334.270503534506,3801.8526063828826,-19385.22506042028,-20.564843246813396,198.0252183032711
38328.4281348496,3168.3933870507562,-13951.841788023492,-1642.077735697024,-19035.166136220007,-20.484919853141115,164.25260630747982
39185.58960857299,1251.7349105352719,4297.164950249434,-3581.800728644304,3488.211076270216,-20.876266506665846,51.1905429104063
35012.676793370614,3806.0954455477076,-8768.923052934908,379.92253598692884,-12904.094555233185,-20.217594722452127,114.96958251978697
34596.902617410524,2022.4509756430045,-11609.035020815963,-1967.4559701916871,-17231.44612079155,-20.729543118615187,142.51306960301935
30379.9029818458,6229.836244501286,-12298.581884739217,3417.6728871689043,-16423.739075535417,-20.875862950088894,177.97502333721107
31306.51640117215,934.6266450487005,-11378.928041508247,-2347.387201273699,-15612.149553854752,-20.46361617922951,147.71226463074956
38891.83381527971,4587.923053149748,-8703.180926979448,660.4840182105338,-12564.712881018086,-20.841777668898214,113.73351566932863
32409.53825389616,4792.190303071815,-13556.03872327583,2454.7733113088357,-18380.96326112944,-20.815573826978884,179.20138848147297
31780.68861535281,2897.6031279963586,-17576.875457005626,-744.0226630726991,-23945.3612535311,-20.67800130824489,227.09652022065492
34373.33638097342,4781.891662023997,-10885.804988136433,2242.228375615536,-15323.94581173592,-20.48497383500066,144.2175158815049
34843.016833958114,3524.8502446878315,-20197.917296578817,172.10230382312832,-26003.86766655899,-20.64562105379152,248.32985927457494
28653.105896295794,6082.421184561066,-10282.720391268702,3201.474172636864,-13676.052761199471,-20.584026201028184,160.71834483346217
33153.85745067062,3978.829554169079,-12639.843898377652,1318.1608203839482,-17339.082098322993,-20.4458658051181,160.57660133849305
33755.344263369094,870.9310933403082,-13373.232119588127,-2768.5750652078536,-18269.832611363778,-20.305009212451615,161.81653249904417
29590.411361436683,3000.9923487032247,-15034.870216762289,162.93421599268436,-19014.80404907719,-20.7602732583768,201.91303341028865
38924.650499997064,2777.689098338959,-8503.071521579956,-2113.4096336019024,-12502.781115206597,-20.343932408589797,101.77800866620481
38139.38178492385,1215.8501273165057,6368.874687689321,-3732.4334636070193,5977.344076543221,-20.121788535723216,75.90801212856073
45015.789914421635,2757.402326404858,-10957.966885324262,-2643.2639596545628,-15025.696956827225,-20.533577786715384,118.4820824604363
34427.557992298964,2299.795108185495,-15213.827085065841,-1146.6879492422652,-20231.210847402766,-20.695103183702873,185.07526841816423
40693.07428991325,2593.0773532128387,-8366.150768069376,-2206.4189949936435,-12102.092113061912,-20.443253687121324,97.42099463463346
37220.58842294357,686.94280858789,-13297.362131179969,-3401.908507956878,-18307.765698358166,-20.529437910342192,154.85197135200627
42604.559256515764,3306.4238721305824,-4022.4161634314214,-1291.9492090992965,-6640.0734770707995,-20.957818238463613,57.169975721225825
38805.68115802373,1704.0805695790664,-11309.940234555283,-2380.233888223795,-15631.800082973881,-20.80416531351865,129.63701871604866
38295.31334660039,6525.61422242636,-14926.968117788942,2773.4212391385245,-20217.20798239028,-20.542193018716397,187.9964276477746
44991.105537437674,8268.829249260003,-8939.943014795419,4045.75762434241,-12587.4055596944,-20.806772623550618,129.7228345330065
36442.193219488974,2910.9287084434036,9098.74729598756,-1343.1325234549336,9367.13863858873,-20.366359980583397,115.33836418509016
38977.9468924778,2601.563860012507,-16751.082908215816,-1471.8461057907637,-22004.71211107545,-20.61523951199247,192.15419863326503
37549.148324285125,355.2002687534129,-7375.012059492718,-3779.1748321619352,-11164.88858117456,-20.460613763717905,85.59591473225599
28883.785706523297,3328.6396419402167,-8404.088125050645,-279.6682099899967,-11645.97839979106,-20.735560097416553,120.26925685242851
42156.55622897635,3541.5033134593323,-10699.504081346722,-1228.821466802162,-14845.868872815216,-20.63550098699388,123.27031202303763
34989.18024923668,6687.412930595446,-11561.086120910692,3570.8086821305797,-16216.41653250289,-20.40372419281381,161.75486886856518
36189.95225011534,7821.278512432311,-14419.198997228037,4780.254910072611,-19632.668933076624,-20.740637087041033,197.51049069834983
35544.37313082368,1142.2423579919882,4549.643649253304,-3332.1069617970834,3713.818247437862,-20.454891559365937,55.60528346192236
33718.153043082966,2342.652962500142,-16833.643346369357,-1589.1645982503267,-23345.07814020967,-20.696839622692394,209.34245634268427
34001.5701495923,704.9499485297109,-10436.8429108097,-2861.6080950033192,-14836.835973005702,-20.719195820021078,127.17156127733229
32086.971134054325,4569.840737406597,-16292.524742424674,2109.8433237347717,-21518.750582066496,-20.708841406372695,212.25060860649884
30746.041385597564,1861.329526344887,-13122.208238968431,-1943.9719317488357,-18432.970287970722,-20.34188942349056,169.52691449839352
37120.04579819095,3062.7550331671537,-17211.719371843494,-1279.6463814928472,-22753.375168761646,-20.687976762156076,206.4797740962763
45544.93309598716,5007.737472790606,-9938.014170401742,150.549899308985,-14089.877299344796,-20.187572158707262,116.23771902896425
31810.295569466252,1877.33249400109,-774.2736011033736,-1894.9566701086826,-3128.822137974125,-20.39492480201435,26.736056448787323
35887.260445024425,7226.8566495584,-10346.45981580591,4076.0962871383026,-14539.600481437335,-20.483258617632423,152.35444847686622
33679.98145408419,7722.978175362778,-13153.332752507227,4902.534137901358,-18022.209768270917,-20.30285331075405,188.0876639256965
32915.07877975942,2617.240750120552,-16378.554837858637,-624.0020308870047,-21464.094651387633,-20.579075133562228,203.29851004590265
34688.11321021595,6011.674580278337,-8522.179104545758,2865.3289041802054,-12344.94169123876,-20.695627661968565,125.67777798785544
33737.89929725985,4568.0550611367935,-12019.94174096816,1982.8394506945963,-16636.58661802964,-20.38562373919088,155.74763480423337
34984.80257634735,4500.000038205506,-12813.70567569248,593.3295798439034,-17716.899823707306,-20.774230945019468,167.1918797265528
33774.7779165956,2564.964214055999,-14906.174607254763,-754.3057477266293,-19837.93832808607,-20.580806135553875,184.51211136297292
30886.509188371907,1703.2049718274288,5723.733991159671,-2079.121478657453,4940.676418940898,-20.645650693685223,78.28910992328937
35611.88941341749,2677.9370142835314,-7509.214212119468,-1697.7666119260348,-11292.041713481853,-20.539038002690678,94.55386774012025
31562.178534332434,5490.4067124637495,-10710.1451909117,2404.054401244809,-14754.439862172878,-20.6573128491234,150.6444159835404
38242.59950478583,1427.3480004407038,444.0512596671944,-3258.3921602800833,-1501.9138533807986,-20.55542132719297,18.052321532385367
31517.07764559904,4248.36893560178,-9347.353783634288,1138.0662670565862,-13320.311023568105,-20.92463670930287,127.0159973959383
30244.161069043377,3805.9350914010306,-14130.566631230606,258.6283786709222,-18400.51682582692,-20.543975622172162,188.26117825799875
35648.29544253608,789.4724715057049,-6440.5336305434475,-2849.0247486399444,-9989.714708851247,-20.91038971094982,77.42507147605956
34527.003885931816,1439.2326893730926,5260.641328117908,-2880.078068338333,4563.959914263406,-20.2449315946692,66.22780415238843
36684.434643088694,2565.3264395238393,-15474.701333664905,-1691.3614332728262,-21765.382300941557,-20.578257597616975,182.5618746877322
34905.492685691046,2908.5931171883767,-12401.000910027271,-1056.051152210777,-17160.253242663865,-20.745729563105478,155.43862661246865
35741.092655670254,4960.380822086306,-10314.560047161687,1762.4209772906581,-14756.898161967752,-20.582355107000932,136.443005266683
32405.255204742687,2495.74746123765,-16089.696497461746,-741.7170557975936,-21052.08771412731,-20.431892635055444,200.74421365245422
39708.426664550905,5334.522980268364,-10088.781736223827,1692.1383550229689,-14459.677093614211,-20.71674303465653,130.93017084815168
35036.59254407777,2644.066502006597,-16665.536107349337,-976.0159552219635,-21881.985679850826,-20.11541722042925,203.03294792435486
31585.55314478969,4309.310147395878,-11343.97598316294,643.2021913538903,-15667.588893322923,-20.519871446943043,158.99231162403927
27872.736253005252,87.2751417558345,-9276.576831648796,-2795.9725053192083,-12476.549122669367,-20.850731321556985,121.99889261619802
32261.71578774224,5405.372333366906,-4135.992031043687,2939.737926204263,-7077.678416382133,-20.678292614934193,88.35252697300199
40958.02002508469,4728.223950419365,-14311.026476133851,540.3817053642384,-19451.131942656033,-20.521299821702666,168.5732646208489
